StartFrame,EndFrame,NativeStartFrame,NativeEndFrame,TimingSearchStartFrame,TimingSearchEndFrame,StartBoundaryStatus,EndBoundaryStatus,TimingResolved,NativeTraceCrossesReturnLevel,TimingMaxExtensionFrames,SiteID,EventID,Session,SearchLimitSec
797,806,800,804,787,844,return_crossing,return_crossing,1,0,40,13,6,FB2312-baseline-awake,40
694,723,713,722,673,762,return_crossing,return_crossing,1,0,40,14,1,FB2312-baseline-awake,40
1131,1135,1133,1135,1093,1158,return_crossing,return_crossing,1,0,40,14,2,FB2312-baseline-awake,40
1179,1185,1182,1184,1159,1200,return_crossing,return_crossing,1,0,40,14,3,FB2312-baseline-awake,40
67,104,67,85,27,125,return_crossing,return_crossing,0,1,40,15,1,FB2312-baseline-awake,40
67,81,68,75,28,96,return_crossing,return_crossing,1,0,40,16,1,FB2312-baseline-awake,40
113,126,117,119,97,159,return_crossing,return_crossing,1,0,40,16,2,FB2312-baseline-awake,40
279,310,280,289,240,329,return_crossing,return_crossing,1,0,40,16,3,FB2312-baseline-awake,40
469,490,484,487,444,514,return_crossing,return_crossing,1,0,40,17,1,FB2312-baseline-awake,40
529,552,541,546,515,561,return_crossing,return_crossing,1,0,40,17,2,FB2312-baseline-awake,40
573,583,577,582,562,611,return_crossing,return_crossing,1,0,40,17,3,FB2312-baseline-awake,40
639,651,640,650,612,663,return_crossing,return_crossing,1,0,40,17,4,FB2312-baseline-awake,40
676,690,677,682,664,722,return_crossing,return_crossing,1,0,40,17,5,FB2312-baseline-awake,40
1063,1071,1065,1071,1025,1111,return_crossing,seed_not_below_return_level,0,1,40,17,6,FB2312-baseline-awake,40
1197,1200,1198,1200,1158,1200,return_crossing,recording_boundary_unresolved,0,0,40,17,7,FB2312-baseline-awake,40
203,212,204,209,164,249,return_crossing,return_crossing,1,0,40,18,1,FB2312-baseline-awake,40
307,321,313,321,273,361,return_crossing,return_crossing,1,0,40,18,2,FB2312-baseline-awake,40
577,590,578,584,538,624,return_crossing,return_crossing,1,0,40,18,3,FB2312-baseline-awake,40
685,706,703,706,663,716,return_crossing,search_limit_unresolved,0,0,40,18,4,FB2312-baseline-awake,40
726,756,726,734,717,766,search_limit_unresolved,return_crossing,0,0,40,18,5,FB2312-baseline-awake,40
797,805,799,804,767,825,return_crossing,return_crossing,1,0,40,18,6,FB2312-baseline-awake,40
847,850,847,850,826,871,return_crossing,return_crossing,1,0,40,18,7,FB2312-baseline-awake,40
893,900,893,900,872,931,return_crossing,return_crossing,1,0,40,18,8,FB2312-baseline-awake,40
958,1002,963,967,932,1007,return_crossing,return_crossing,1,0,40,18,9,FB2312-baseline-awake,40
1061,1073,1062,1073,1022,1084,return_crossing,seed_not_below_return_level,0,1,40,18,10,FB2312-baseline-awake,40
1095,1098,1095,1098,1085,1113,seed_not_below_return_level,seed_not_below_return_level,0,1,40,18,11,FB2312-baseline-awake,40
1128,1131,1128,1131,1114,1154,seed_not_below_return_level,return_crossing,0,1,40,18,12,FB2312-baseline-awake,40
1168,1181,1177,1179,1155,1200,return_crossing,return_crossing,1,0,40,18,13,FB2312-baseline-awake,40
98,107,100,106,60,146,return_crossing,return_crossing,1,0,40,19,1,FB2312-baseline-awake,40
401,423,415,418,375,458,return_crossing,return_crossing,1,0,40,20,1,FB2312-baseline-awake,40
540,563,546,561,506,601,return_crossing,return_crossing,1,0,40,20,2,FB2312-baseline-awake,40
640,660,646,658,606,698,return_crossing,return_crossing,1,0,40,20,3,FB2312-baseline-awake,40
1111,1127,1119,1127,1079,1167,return_crossing,seed_not_below_return_level,0,1,40,20,4,FB2312-baseline-awake,40
104,164,125,132,85,172,return_crossing,return_crossing,1,0,40,21,1,FB2312-baseline-awake,40
337,355,349,352,309,392,return_crossing,return_crossing,1,0,40,21,2,FB2312-baseline-awake,40
654,683,675,681,635,697,return_crossing,return_crossing,1,0,40,21,3,FB2312-baseline-awake,40
714,742,714,718,698,758,search_limit_unresolved,return_crossing,0,0,40,21,4,FB2312-baseline-awake,40
875,884,880,882,840,921,return_crossing,return_crossing,1,0,40,21,5,FB2312-baseline-awake,40
923,1002,960,983,922,1011,return_crossing,return_crossing,1,0,40,21,6,FB2312-baseline-awake,40
1037,1051,1039,1050,1012,1079,return_crossing,return_crossing,1,0,40,21,7,FB2312-baseline-awake,40
1108,1123,1108,1118,1080,1138,return_crossing,return_crossing,1,0,40,21,8,FB2312-baseline-awake,40
1157,1180,1159,1163,1139,1200,return_crossing,return_crossing,1,0,40,21,9,FB2312-baseline-awake,40
112,118,113,118,73,128,return_crossing,search_limit_unresolved,0,0,40,22,1,FB2312-baseline-awake,40
136,144,139,142,129,182,return_crossing,return_crossing,1,0,40,22,2,FB2312-baseline-awake,40
1116,1125,1117,1120,1077,1160,return_crossing,return_crossing,1,0,40,23,1,FB2312-baseline-awake,40
403,414,407,414,367,454,return_crossing,seed_not_below_return_level,0,1,40,24,1,FB2312-baseline-awake,40
895,906,901,903,861,943,return_crossing,return_crossing,1,0,40,24,2,FB2312-baseline-awake,40
107,150,125,132,85,172,return_crossing,return_crossing,1,0,40,25,1,FB2312-baseline-awake,40
763,772,767,772,727,784,return_crossing,search_limit_unresolved,0,0,40,25,2,FB2312-baseline-awake,40
796,808,797,800,785,840,return_crossing,return_crossing,1,0,40,25,3,FB2312-baseline-awake,40
299,312,310,312,270,322,return_crossing,search_limit_unresolved,0,0,40,26,1,FB2312-baseline-awake,40
332,344,332,334,323,374,search_limit_unresolved,return_crossing,0,0,40,26,2,FB2312-baseline-awake,40
714,755,739,741,699,781,return_crossing,return_crossing,1,0,40,27,1,FB2312-baseline-awake,40
989,1002,998,1000,958,1015,return_crossing,return_crossing,1,0,40,27,2,FB2312-baseline-awake,40
1022,1035,1030,1033,1016,1073,return_crossing,return_crossing,1,0,40,27,3,FB2312-baseline-awake,40
1146,1163,1159,1162,1119,1200,return_crossing,return_crossing,1,0,40,27,4,FB2312-baseline-awake,40
154,186,166,177,126,190,return_crossing,return_crossing,1,0,40,28,1,FB2312-baseline-awake,40
201,211,204,207,191,247,return_crossing,return_crossing,1,0,40,28,2,FB2312-baseline-awake,40
400,408,401,406,361,416,return_crossing,return_crossing,1,0,40,28,3,FB2312-baseline-awake,40
425,434,427,433,417,451,return_crossing,return_crossing,1,0,40,28,4,FB2312-baseline-awake,40
467,478,469,476,452,508,return_crossing,return_crossing,1,0,40,28,5,FB2312-baseline-awake,40
538,546,540,543,509,558,return_crossing,return_crossing,1,0,40,28,6,FB2312-baseline-awake,40
564,580,574,579,559,619,return_crossing,return_crossing,1,0,40,28,7,FB2312-baseline-awake,40
659,684,659,669,620,690,seed_not_below_return_level,return_crossing,0,1,40,28,8,FB2312-baseline-awake,40
707,718,711,718,691,758,return_crossing,return_crossing,1,0,40,28,9,FB2312-baseline-awake,40
936,948,936,941,896,958,return_crossing,return_crossing,1,0,40,28,10,FB2312-baseline-awake,40
967,1000,976,999,959,1039,return_crossing,return_crossing,0,1,40,28,11,FB2312-baseline-awake,40
1093,1096,1093,1096,1053,1136,return_crossing,return_crossing,1,0,40,28,12,FB2312-baseline-awake,40
155,177,165,168,125,208,return_crossing,return_crossing,1,0,40,29,1,FB2312-baseline-awake,40
322,330,323,326,283,363,return_crossing,return_crossing,1,0,40,29,2,FB2312-baseline-awake,40
398,410,400,407,364,438,return_crossing,return_crossing,1,0,40,29,3,FB2312-baseline-awake,40
467,477,470,475,439,507,return_crossing,return_crossing,1,0,40,29,4,FB2312-baseline-awake,40
528,547,539,545,508,559,return_crossing,return_crossing,1,0,40,29,5,FB2312-baseline-awake,40
572,584,574,578,560,609,return_crossing,return_crossing,1,0,40,29,6,FB2312-baseline-awake,40
636,650,640,646,610,660,return_crossing,return_crossing,1,0,40,29,7,FB2312-baseline-awake,40
674,687,675,682,661,697,return_crossing,return_crossing,1,0,40,29,8,FB2312-baseline-awake,40
711,719,713,715,698,755,return_crossing,return_crossing,1,0,40,29,9,FB2312-baseline-awake,40
1106,1125,1107,1111,1067,1151,return_crossing,return_crossing,1,0,40,29,10,FB2312-baseline-awake,40
153,174,158,162,118,202,return_crossing,return_crossing,1,0,40,30,1,FB2312-baseline-awake,40
156,189,171,183,131,193,return_crossing,return_crossing,1,0,40,31,1,FB2312-baseline-awake,40
201,218,203,214,194,225,return_crossing,return_crossing,1,0,40,31,2,FB2312-baseline-awake,40
232,246,236,238,226,278,return_crossing,return_crossing,1,0,40,31,3,FB2312-baseline-awake,40
312,332,319,325,279,362,return_crossing,return_crossing,1,0,40,31,4,FB2312-baseline-awake,40
400,410,400,407,363,447,return_crossing,return_crossing,1,0,40,31,5,FB2312-baseline-awake,40
571,583,574,578,534,618,return_crossing,return_crossing,1,0,40,31,6,FB2312-baseline-awake,40
790,822,803,807,763,847,return_crossing,return_crossing,1,0,40,31,7,FB2312-baseline-awake,40
969,1028,987,992,947,1032,return_crossing,return_crossing,1,0,40,31,8,FB2312-baseline-awake,40
169,199,192,196,152,236,return_crossing,return_crossing,1,0,40,32,1,FB2312-baseline-awake,40
170,197,187,193,147,209,return_crossing,return_crossing,1,0,40,33,1,FB2312-baseline-awake,40
225,232,225,232,210,272,search_limit_unresolved,return_crossing,0,0,40,33,2,FB2312-baseline-awake,40
575,594,579,582,539,622,return_crossing,return_crossing,1,0,40,33,3,FB2312-baseline-awake,40
714,734,719,723,679,763,return_crossing,return_crossing,1,0,40,33,4,FB2312-baseline-awake,40
958,987,978,981,938,1021,return_crossing,return_crossing,1,0,40,33,5,FB2312-baseline-awake,40
1061,1070,1063,1070,1023,1110,return_crossing,return_crossing,1,0,40,33,6,FB2312-baseline-awake,40
172,233,192,194,152,234,return_crossing,return_crossing,1,0,40,34,1,FB2312-baseline-awake,40
225,233,227,232,187,272,return_crossing,return_crossing,1,0,40,35,1,FB2312-baseline-awake,40
230,243,236,238,196,278,return_crossing,return_crossing,1,0,40,36,1,FB2312-baseline-awake,40
235,246,242,244,202,284,return_crossing,return_crossing,1,0,40,37,1,FB2312-baseline-awake,40
266,310,283,289,243,329,return_crossing,return_crossing,1,0,40,38,1,FB2312-baseline-awake,40
264,311,286,289,246,329,return_crossing,return_crossing,1,0,40,39,1,FB2312-baseline-awake,40
292,320,293,320,253,360,return_crossing,return_crossing,1,0,40,40,1,FB2312-baseline-awake,40
331,352,334,336,294,376,return_crossing,return_crossing,1,0,40,41,1,FB2312-baseline-awake,40
398,449,433,448,393,488,return_crossing,return_crossing,1,0,40,42,1,FB2312-baseline-awake,40
945,958,953,955,913,967,return_crossing,return_crossing,1,0,40,42,2,FB2312-baseline-awake,40
979,986,979,981,968,1021,search_limit_unresolved,return_crossing,0,0,40,42,3,FB2312-baseline-awake,40
1107,1129,1112,1115,1072,1155,return_crossing,return_crossing,1,0,40,42,4,FB2312-baseline-awake,40
723,759,751,756,711,796,return_crossing,return_crossing,1,0,40,43,1,FB2312-baseline-awake,40
348,363,350,353,310,393,return_crossing,return_crossing,1,0,40,44,1,FB2312-baseline-awake,40
407,412,407,410,367,450,search_limit_unresolved,return_crossing,0,0,40,45,1,FB2312-baseline-awake,40
395,415,407,409,367,449,return_crossing,return_crossing,1,0,40,46,1,FB2312-baseline-awake,40
1139,1143,1140,1142,1100,1182,return_crossing,return_crossing,1,0,40,47,1,FB2312-baseline-awake,40
409,456,411,418,371,458,return_crossing,return_crossing,1,0,40,48,1,FB2312-baseline-awake,40
873,886,880,886,840,926,return_crossing,return_crossing,1,0,40,48,2,FB2312-baseline-awake,40
407,420,414,416,374,456,return_crossing,return_crossing,1,0,40,49,1,FB2312-baseline-awake,40
413,425,416,418,376,432,return_crossing,return_crossing,1,0,40,50,1,FB2312-baseline-awake,40
447,459,447,453,433,493,search_limit_unresolved,return_crossing,0,0,40,50,2,FB2312-baseline-awake,40
416,424,418,423,378,463,return_crossing,return_crossing,1,0,40,51,1,FB2312-baseline-awake,40
551,572,567,569,527,609,return_crossing,return_crossing,1,0,40,52,1,FB2312-baseline-awake,40
857,870,865,869,825,882,return_crossing,return_crossing,1,0,40,52,2,FB2312-baseline-awake,40
891,901,896,899,883,930,return_crossing,return_crossing,1,0,40,52,3,FB2312-baseline-awake,40
935,983,962,968,931,1008,return_crossing,return_crossing,1,0,40,52,4,FB2312-baseline-awake,40
1078,1086,1079,1081,1039,1098,return_crossing,return_crossing,1,0,40,52,5,FB2312-baseline-awake,40
1100,1124,1116,1119,1099,1159,return_crossing,return_crossing,1,0,40,52,6,FB2312-baseline-awake,40
421,454,437,444,397,484,return_crossing,return_crossing,1,0,40,53,1,FB2312-baseline-awake,40
553,566,555,564,515,604,return_crossing,return_crossing,1,0,40,53,2,FB2312-baseline-awake,40
754,762,756,758,716,798,return_crossing,return_crossing,1,0,40,54,1,FB2312-baseline-awake,40
765,787,778,780,738,820,return_crossing,return_crossing,1,0,40,55,1,FB2312-baseline-awake,40
910,935,918,922,878,962,return_crossing,return_crossing,1,0,40,55,2,FB2312-baseline-awake,40
795,819,797,810,757,835,return_crossing,return_crossing,1,0,40,56,1,FB2312-baseline-awake,40
855,869,860,862,836,902,return_crossing,return_crossing,1,0,40,56,2,FB2312-baseline-awake,40
1144,1178,1169,1173,1129,1200,return_crossing,return_crossing,1,0,40,56,3,FB2312-baseline-awake,40
917,959,928,933,888,973,return_crossing,return_crossing,1,0,40,57,1,FB2312-baseline-awake,40
1027,1053,1040,1049,1000,1078,return_crossing,return_crossing,1,0,40,57,2,FB2312-baseline-awake,40
1099,1122,1108,1110,1079,1150,return_crossing,return_crossing,1,0,40,57,3,FB2312-baseline-awake,40
936,940,938,940,898,980,return_crossing,search_limit_unresolved,0,0,40,58,1,FB2312-baseline-awake,40
1098,1125,1105,1107,1065,1147,return_crossing,return_crossing,1,0,40,59,1,FB2312-baseline-awake,40
52,64,52,64,47,69,search_limit_unresolved,search_limit_unresolved,0,0,5,1,1,FB2316-baseline,5
278,291,278,291,273,296,search_limit_unresolved,search_limit_unresolved,0,0,5,1,2,FB2316-baseline,5
321,367,323,362,318,367,return_crossing,return_crossing,1,0,5,1,3,FB2316-baseline,5
404,427,404,427,399,432,seed_not_below_return_level,seed_not_below_return_level,0,1,5,1,4,FB2316-baseline,5
455,458,455,458,450,463,seed_not_below_return_level,seed_not_below_return_level,0,1,5,1,5,FB2316-baseline,5
558,572,558,567,553,572,return_crossing,return_crossing,0,1,5,1,6,FB2316-baseline,5
602,688,602,688,597,693,seed_not_below_return_level,seed_not_below_return_level,0,1,5,1,7,FB2316-baseline,5
736,744,736,742,731,747,return_crossing,return_crossing,1,0,5,1,8,FB2316-baseline,5
762,766,763,766,758,771,return_crossing,return_crossing,1,0,5,1,9,FB2316-baseline,5
1090,1097,1091,1095,1086,1100,return_crossing,return_crossing,1,0,5,1,10,FB2316-baseline,5
1138,1153,1138,1153,1133,1158,search_limit_unresolved,seed_not_below_return_level,0,1,5,1,11,FB2316-baseline,5
1176,1186,1176,1186,1171,1191,seed_not_below_return_level,seed_not_below_return_level,0,1,5,1,12,FB2316-baseline,5
20,27,20,27,15,32,seed_not_below_return_level,seed_not_below_return_level,0,1,5,2,1,FB2316-baseline,5
444,447,444,447,439,452,seed_not_below_return_level,seed_not_below_return_level,0,1,5,2,2,FB2316-baseline,5
510,516,510,516,505,521,seed_not_below_return_level,seed_not_below_return_level,0,1,5,2,3,FB2316-baseline,5
1179,1200,1179,1200,1174,1200,seed_not_below_return_level,seed_not_below_return_level,0,1,5,2,4,FB2316-baseline,5
3,8,3,8,1,13,recording_boundary_unresolved,search_limit_unresolved,0,0,5,3,1,FB2316-baseline,5
161,174,161,174,156,179,search_limit_unresolved,seed_not_below_return_level,0,1,5,3,2,FB2316-baseline,5
198,206,198,206,193,211,seed_not_below_return_level,return_crossing,0,1,5,3,3,FB2316-baseline,5
274,305,274,305,269,310,search_limit_unresolved,seed_not_below_return_level,0,1,5,3,4,FB2316-baseline,5
333,339,333,338,328,343,seed_not_below_return_level,return_crossing,0,1,5,3,5,FB2316-baseline,5
386,422,386,422,381,427,return_crossing,seed_not_below_return_level,0,1,5,3,6,FB2316-baseline,5
462,477,462,477,457,482,seed_not_below_return_level,seed_not_below_return_level,0,1,5,3,7,FB2316-baseline,5
517,546,517,546,512,551,seed_not_below_return_level,seed_not_below_return_level,0,1,5,3,8,FB2316-baseline,5
583,666,583,662,578,667,seed_not_below_return_level,return_crossing,0,1,5,3,9,FB2316-baseline,5
687,706,687,706,682,711,seed_not_below_return_level,return_crossing,0,1,5,3,10,FB2316-baseline,5
733,768,733,768,728,773,seed_not_below_return_level,seed_not_below_return_level,0,1,5,3,11,FB2316-baseline,5
796,801,796,801,791,806,seed_not_below_return_level,seed_not_below_return_level,0,1,5,3,12,FB2316-baseline,5
1016,1033,1016,1032,1011,1037,search_limit_unresolved,return_crossing,0,0,5,3,13,FB2316-baseline,5
1074,1121,1074,1121,1069,1126,return_crossing,seed_not_below_return_level,0,1,5,3,14,FB2316-baseline,5
1185,1200,1185,1200,1180,1200,search_limit_unresolved,recording_boundary_unresolved,0,1,5,3,15,FB2316-baseline,5
20,22,20,22,15,27,return_crossing,return_crossing,1,0,5,4,1,FB2316-baseline,5
72,74,72,74,67,79,search_limit_unresolved,search_limit_unresolved,0,0,5,4,2,FB2316-baseline,5
271,278,274,278,269,283,return_crossing,search_limit_unresolved,0,0,5,4,3,FB2316-baseline,5
349,351,349,351,344,356,search_limit_unresolved,search_limit_unresolved,0,0,5,4,4,FB2316-baseline,5
388,397,388,397,383,402,search_limit_unresolved,search_limit_unresolved,0,0,5,4,5,FB2316-baseline,5
1196,1199,1196,1199,1191,1200,seed_not_below_return_level,recording_boundary_unresolved,0,1,5,5,1,FB2316-baseline,5
1112,1126,1112,1126,1107,1131,search_limit_unresolved,search_limit_unresolved,0,0,5,6,1,FB2316-baseline,5
43,80,43,80,38,85,search_limit_unresolved,search_limit_unresolved,0,0,5,7,1,FB2316-baseline,5
436,443,436,443,431,448,seed_not_below_return_level,seed_not_below_return_level,0,1,5,7,2,FB2316-baseline,5
1108,1120,1108,1120,1103,1125,search_limit_unresolved,search_limit_unresolved,0,0,5,7,3,FB2316-baseline,5
1140,1142,1140,1142,1135,1147,search_limit_unresolved,search_limit_unresolved,0,0,5,7,4,FB2316-baseline,5
47,51,47,50,42,55,search_limit_unresolved,return_crossing,0,0,5,8,1,FB2316-baseline,5
99,103,99,102,94,107,search_limit_unresolved,return_crossing,0,0,5,8,2,FB2316-baseline,5
369,377,372,376,367,381,return_crossing,return_crossing,1,0,5,8,3,FB2316-baseline,5
533,538,533,538,528,543,return_crossing,return_crossing,0,1,5,8,4,FB2316-baseline,5
67,103,67,103,62,108,return_crossing,seed_not_below_return_level,0,1,5,9,1,FB2316-baseline,5
443,452,447,451,442,456,return_crossing,return_crossing,1,0,5,9,2,FB2316-baseline,5
477,487,477,487,472,492,search_limit_unresolved,seed_not_below_return_level,0,1,5,9,3,FB2316-baseline,5
553,580,553,580,548,585,return_crossing,seed_not_below_return_level,0,1,5,9,4,FB2316-baseline,5
661,775,661,775,656,780,return_crossing,seed_not_below_return_level,0,1,5,9,5,FB2316-baseline,5
1036,1059,1038,1058,1033,1063,return_crossing,return_crossing,1,0,5,9,6,FB2316-baseline,5
1089,1108,1089,1107,1084,1112,seed_not_below_return_level,return_crossing,0,1,5,9,7,FB2316-baseline,5
1164,1178,1164,1178,1159,1183,return_crossing,seed_not_below_return_level,0,1,5,9,8,FB2316-baseline,5
88,92,88,90,83,95,search_limit_unresolved,return_crossing,0,0,5,10,1,FB2316-baseline,5
87,101,89,97,84,102,return_crossing,return_crossing,1,0,5,11,1,FB2316-baseline,5
132,144,132,141,127,146,search_limit_unresolved,return_crossing,0,0,5,11,2,FB2316-baseline,5
