StrictBaselineStatus,StrictMeasuredPeakFraction,CleanBaselineFrames,PrebaselineFrames,NativePeakFrame,UnscreenedObservedBaseline,UnscreenedSourceBaseline,UnscreenedObservedPeakFraction,UnscreenedCounterfactualPeakFraction,UnscreenedSourcePeakFraction,UnscreenedBaselinePositiveFraction,UnscreenedBaselineNegativeFraction,UnscreenedBaselineImposedFraction,UnscreenedBaselineEffectFraction,UnscreenedBackgroundAtObservedPeak,UnscreenedAppliedAtObservedPeak,PeakPositiveAppliedVsSameFrameSource,MinimumNegativeAppliedVsSameFrameSource,PeakNetAppliedVsSameFrameSource,PeakPositiveAppliedInNativeIntersection,NativeIntersectionFrames,PreFramesWithPositiveIncrement,PreFramesWithNegativeIncrement,Session,Case,EventRow,Support,SupportStatus,SupportPixels,SupportAreaUm2,OccupancyFraction,IsPreselectedMatch,StartFrame,EndFrame,SharedCleanBaselineFrames,StoredFullEventAmplitude,EligibleSupportFraction,LocalRow
valid,0.126692888480028,20,20,181,40.5243639921722,40.5243639921722,0.126692888480028,0.126692888480028,0.126692888480028,0,0,0,0,0.126692888480028,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,28,full_event,available,1022,23058.875,0,0,174,185,20,0.126692888480028,0.544031311154599,83
valid,0.129839378629063,20,20,181,40.3806333739342,40.3806333739342,0.129839378629063,0.129839378629063,0.129839378629063,0,0,0,0,0.129839378629063,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,28,persistent_50,available,821,18523.8125,0.5,0,174,185,20,0.126692888480028,0.579780755176614,84
valid,0.138289650309826,20,20,181,40.2461118690314,40.2461118690314,0.138289650309826,0.138289650309826,0.138289650309826,0,0,0,0,0.138289650309826,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,28,persistent_75,available,733,16538.3125,0.75,0,174,185,20,0.126692888480028,0.590723055934516,85
valid,0.101184235620636,20,20,449,41.6981985940246,41.6981985940246,0.101184235620636,0.101184235620636,0.101184235620636,0,0,0,0,0.101184235620636,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,29,full_event,available,1138,25676.125,0,0,446,456,20,0.101184235620636,0.518453427065026,86
valid,0.103919249526093,20,20,451,41.5163677130045,41.5163677130045,0.103919249526093,0.103919249526093,0.103919249526093,0,0,0,0,0.103919249526093,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,29,persistent_50,available,892,20125.75,0.5,0,446,456,20,0.101184235620636,0.560538116591928,87
valid,0.120164607120292,20,20,448,40.7018164435946,40.7018164435946,0.120164607120292,0.120164607120292,0.120164607120292,0,0,0,0,0.120164607120292,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,29,persistent_75,available,523,11800.1875,0.75,0,446,456,20,0.101184235620636,0.615678776290631,88
valid,0.0573180901261261,20,20,203,66.7856215989954,66.7856215989954,0.0573180901261261,0.0573180901261261,0.0573180901261261,0,0,0,0,0.0573180901261261,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,30,full_event,available,2389,53901.8125,0,0,196,206,20,0.0573180901261261,0.547090832984512,89
valid,0.103982719000244,20,20,203,64.887855450237,64.887855450237,0.103982719000244,0.103982719000244,0.103982719000244,0,0,0,0,0.103982719000244,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,30,persistent_50,available,844,19042.75,0.5,0,196,206,20,0.0573180901261261,0.671800947867299,90
valid,0.107413493070433,20,20,205,64.9716216216216,64.9716216216216,0.107413493070433,0.107413493070433,0.107413493070433,0,0,0,0,0.107413493070433,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,30,persistent_75,available,666,15026.625,0.75,0,196,206,20,0.0573180901261261,0.720720720720721,91
valid,0.0576482929073408,20,20,215,110.54504333122,110.54504333122,0.0576482929073408,0.0576482929073408,0.0576482929073408,0,0,0,0,0.0576482929073408,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,31,full_event,available,4731,106743.1875,0,0,209,219,20,0.0576482929073408,0.789473684210526,92
valid,0.096087953262504,20,20,212,115.053466386555,115.053466386555,0.096087953262504,0.096087953262504,0.096087953262504,0,0,0,0,0.096087953262504,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,31,persistent_50,available,1904,42959,0.5,0,209,219,20,0.0576482929073408,0.810924369747899,93
valid,0.106589858321506,20,20,212,113.549147516679,113.549147516679,0.106589858321506,0.106589858321506,0.106589858321506,0,0,0,0,0.106589858321506,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,31,persistent_75,available,1349,30436.8125,0.75,0,209,219,20,0.0576482929073408,0.814677538917717,94
valid,0.0367361835874108,20,20,248,101.136668700427,101.136668700427,0.0367361835874108,0.0367361835874108,0.0367361835874108,0,0,0,0,0.0367361835874108,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,32,full_event,available,3278,73959.875,0,0,241,251,20,0.0367361835874108,0.870957901159243,95
valid,0.0358209391724806,20,20,248,97.6174464710547,97.6174464710547,0.0358209391724806,0.0358209391724806,0.0358209391724806,0,0,0,0,0.0358209391724806,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,32,persistent_50,available,1261,28451.3125,0.5,0,241,251,20,0.0367361835874108,0.866772402854877,96
valid,0.0410332988547731,20,20,246,95.817602739726,95.817602739726,0.0410332988547731,0.0410332988547731,0.0410332988547731,0,0,0,0,0.0410332988547731,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,32,persistent_75,available,730,16470.625,0.75,0,241,251,20,0.0367361835874108,0.886301369863014,97
valid,0.0562483219474357,20,20,248,89.2307009760426,89.2307009760426,0.0562483219474357,0.0562483219474357,0.0562483219474357,0,0,0,0,0.0562483219474357,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,33,full_event,available,2254,50855.875,0,0,241,254,20,0.0562483219474357,0.745341614906832,98
valid,0.0771251060152662,20,20,248,88.8760888888889,88.8760888888889,0.0771251060152662,0.0771251060152662,0.0771251060152662,0,0,0,0,0.0771251060152662,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,33,persistent_50,available,1125,25382.8125,0.5,0,241,254,20,0.0562483219474357,0.740444444444444,99
valid,0.0882556393854295,20,20,247,89.1516157989228,89.1516157989228,0.0882556393854295,0.0882556393854295,0.0882556393854295,0,0,0,0,0.0882556393854295,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,33,persistent_75,available,557,12567.3125,0.75,0,241,254,20,0.0562483219474357,0.752244165170557,100
valid,0.0475146609354352,20,20,252,75.1311788874842,75.1311788874842,0.0475146609354352,0.0475146609354352,0.0475146609354352,0,0,0,0,0.0475146609354352,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,34,full_event,available,3164,71387.75,0,0,241,252,20,0.0475146609354352,0.573008849557522,101
valid,0.0593743333594575,20,20,252,72.3039696969697,72.3039696969697,0.0593743333594575,0.0593743333594575,0.0593743333594575,0,0,0,0,0.0593743333594575,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,34,persistent_50,available,1650,37228.125,0.5,0,241,252,20,0.0475146609354352,0.573333333333333,102
valid,0.0665708805295772,20,20,249,71.0375,71.0375,0.0665708805295772,0.0665708805295772,0.0665708805295772,0,0,0,0,0.0665708805295772,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,34,persistent_75,available,968,21840.5,0.75,0,241,252,20,0.0475146609354352,0.557851239669422,103
valid,0.0275436791337505,20,20,242,104.819152490887,104.819152490887,0.0275436791337505,0.0275436791337505,0.0275436791337505,0,0,0,0,0.0275436791337505,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,35,full_event,available,3292,74275.75,0,0,242,253,20,0.0275436791337505,0.74179829890644,104
valid,0.0679113206367914,20,20,245,129.979497098646,129.979497098646,0.0679113206367914,0.0679113206367914,0.0679113206367914,0,0,0,0,0.0679113206367914,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,35,persistent_50,available,1034,23329.625,0.5,0,242,253,20,0.0275436791337505,0.921663442940039,105
valid,0.0890083899310744,20,20,247,127.350160513644,127.350160513644,0.0890083899310744,0.0890083899310744,0.0890083899310744,0,0,0,0,0.0890083899310744,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,35,persistent_75,available,623,14056.4375,0.75,0,242,253,20,0.0275436791337505,0.91653290529695,106
valid,0.0951633172090635,20,20,248,67.6301573033708,67.6301573033708,0.0951633172090635,0.0951633172090635,0.0951633172090635,0,0,0,0,0.0951633172090635,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,36,full_event,available,2225,50201.5625,0,0,243,253,20,0.0951633172090635,0.752359550561798,107
valid,0.128340391975582,20,20,252,67.0673252279635,67.0673252279635,0.128340391975582,0.128340391975582,0.128340391975582,0,0,0,0,0.128340391975582,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,36,persistent_50,available,987,22269.1875,0.5,0,243,253,20,0.0951633172090635,0.817629179331307,108
valid,0.148170624511456,20,20,252,64.2924010217114,64.2924010217114,0.148170624511456,0.148170624511456,0.148170624511456,0,0,0,0,0.148170624511456,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,36,persistent_75,available,783,17666.4375,0.75,0,243,253,20,0.0951633172090635,0.826309067688378,109
valid,0.0583029306188727,20,20,331,73.134944380514,73.134944380514,0.0583029306188727,0.0583029306188727,0.0583029306188727,0,0,0,0,0.0583029306188727,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,37,full_event,available,2607,58820.4375,0,0,331,347,20,0.0583029306188727,0.789029535864979,110
valid,0.0799025000676639,20,20,335,81.4660181582361,81.4660181582361,0.0799025000676639,0.0799025000676639,0.0799025000676639,0,0,0,0,0.0799025000676639,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,37,persistent_50,available,771,17395.6875,0.5,0,331,347,20,0.0583029306188727,0.885862516212711,111
valid,0.121308483945846,20,20,335,76.5708904109589,76.5708904109589,0.121308483945846,0.121308483945846,0.121308483945846,0,0,0,0,0.121308483945846,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,37,persistent_75,available,292,6588.25,0.75,0,331,347,20,0.0583029306188727,0.886986301369863,112
insufficient_clean_prebaseline,NaN,17,20,253,90.516573556797,90.516573556797,0.0596616976015998,0.0596616976015998,0.0596616976015998,0,0,0,0,0.0596616976015998,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,38,full_event,available,2685,60580.3125,0,0,245,254,17,NaN,0.757914338919926,113
insufficient_clean_prebaseline,NaN,17,20,253,88.9622325249643,88.9622325249643,0.0594102788493572,0.0594102788493572,0.0594102788493572,0,0,0,0,0.0594102788493572,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,38,persistent_50,available,1402,31632.625,0.5,0,245,254,17,NaN,0.755349500713267,114
insufficient_clean_prebaseline,NaN,17,20,253,89.9652649769585,89.9652649769585,0.0532995005112701,0.0532995005112701,0.0532995005112701,0,0,0,0,0.0532995005112701,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,38,persistent_75,available,868,19584.25,0.75,0,245,254,17,NaN,0.744239631336406,115
insufficient_clean_prebaseline,NaN,6,20,290,104.469788484136,104.469788484136,0.0475166469281006,0.0475166469281006,0.0475166469281006,0,0,0,0,0.0475166469281006,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,39,full_event,available,4255,96003.4375,0,0,284,294,6,NaN,0.810575793184489,116
insufficient_clean_prebaseline,NaN,6,20,290,112.686307481126,112.686307481126,0.0623328285133839,0.0623328285133839,0.0623328285133839,0,0,0,0,0.0623328285133839,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,39,persistent_50,available,1457,32873.5625,0.5,0,284,294,6,NaN,0.850377487989019,117
insufficient_clean_prebaseline,NaN,6,20,290,120.161901197605,120.161901197605,0.10049876569972,0.10049876569972,0.10049876569972,0,0,0,0,0.10049876569972,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,39,persistent_75,available,668,15071.75,0.75,0,284,294,6,NaN,0.880239520958084,118
valid,0.0306176623114266,20,20,304,86.3178096757044,86.3178096757044,0.0306176623114266,0.0306176623114266,0.0306176623114266,0,0,0,0,0.0306176623114266,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,40,full_event,available,1881,42440.0625,0,0,301,310,20,0.0306176623114266,0.865497076023392,119
valid,0.0447274055364252,20,20,304,87.8507582938389,87.8507582938389,0.0447274055364252,0.0447274055364252,0.0447274055364252,0,0,0,0,0.0447274055364252,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,40,persistent_50,available,1055,23803.4375,0.5,0,301,310,20,0.0306176623114266,0.876777251184834,120
valid,0.0544226101041215,20,20,304,91.875395256917,91.875395256917,0.0544226101041215,0.0544226101041215,0.0544226101041215,0,0,0,0,0.0544226101041215,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,40,persistent_75,available,506,11416.625,0.75,0,301,310,20,0.0306176623114266,0.893280632411067,121
valid,0.0380916087601034,20,20,325,91.6512366310161,91.6512366310161,0.0380916087601034,0.0380916087601034,0.0380916087601034,0,0,0,0,0.0380916087601034,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,41,full_event,available,1496,33753.5,0,0,320,332,20,0.0380916087601034,0.812834224598931,122
valid,0.0570070318588333,20,20,332,93.4586680761099,93.4586680761099,0.0570070318588333,0.0570070318588333,0.0570070318588333,0,0,0,0,0.0570070318588333,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,41,persistent_50,available,473,10672.0625,0.5,0,320,332,20,0.0380916087601034,0.847780126849894,123
valid,0.0711212305927067,20,20,324,93.7445378151261,93.7445378151261,0.0711212305927067,0.0711212305927067,0.0711212305927067,0,0,0,0,0.0711212305927067,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,41,persistent_75,available,357,8054.8125,0.75,0,320,332,20,0.0380916087601034,0.848739495798319,124
valid,0.0410209548783405,20,20,334,122.423766041461,122.423766041461,0.0410209548783405,0.0410209548783405,0.0410209548783405,0,0,0,0,0.0410209548783405,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,42,full_event,available,2026,45711.625,0,0,325,338,20,0.0410209548783405,0.912635735439289,125
valid,0.0542632964149835,20,20,331,122.274384787472,122.274384787472,0.0542632964149835,0.0542632964149835,0.0542632964149835,0,0,0,0,0.0542632964149835,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,42,persistent_50,available,894,20170.875,0.5,0,325,338,20,0.0410209548783405,0.912751677852349,126
valid,0.0561060700689391,20,20,331,122.62487804878,122.62487804878,0.0561060700689391,0.0561060700689391,0.0561060700689391,0,0,0,0,0.0561060700689391,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,42,persistent_75,available,410,9250.625,0.75,0,325,338,20,0.0410209548783405,0.931707317073171,127
insufficient_clean_prebaseline,NaN,19,20,390,109.838221709007,109.838221709007,0.00665055366963185,0.00665055366963185,0.00665055366963185,0,0,0,0,0.00665055366963185,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,43,full_event,available,1732,39078.25,0,0,382,393,19,NaN,0.856812933025404,128
insufficient_clean_prebaseline,NaN,19,20,387,116.260795454545,116.260795454545,0.000450159130437882,0.000450159130437882,0.000450159130437882,0,0,0,0,0.000450159130437882,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,43,persistent_50,available,792,17869.5,0.5,0,382,393,19,NaN,0.886363636363636,129
insufficient_clean_prebaseline,NaN,19,20,382,122.157715430862,122.157715430862,0.00430305446325027,0.00430305446325027,0.00430305446325027,0,0,0,0,0.00430305446325027,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,43,persistent_75,available,499,11258.6875,0.75,0,382,393,19,NaN,0.909819639278557,130
valid,0.0222813650780695,20,20,391,93.7270899053628,93.7270899053628,0.0222813650780695,0.0222813650780695,0.0222813650780695,0,0,0,0,0.0222813650780695,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,44,full_event,available,2536,57218.5,0,0,390,400,20,0.0222813650780695,0.878943217665615,131
valid,0.0270912143083695,20,20,394,97.6336858006042,97.6336858006042,0.0270912143083695,0.0270912143083695,0.0270912143083695,0,0,0,0,0.0270912143083695,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,44,persistent_50,available,1324,29872.75,0.5,0,390,400,20,0.0222813650780695,0.898036253776435,132
valid,0.0483978874625151,20,20,391,98.3366873065015,98.3366873065015,0.0483978874625151,0.0483978874625151,0.0483978874625151,0,0,0,0,0.0483978874625151,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,44,persistent_75,available,323,7287.6875,0.75,0,390,400,20,0.0222813650780695,0.919504643962848,133
valid,0.036229828642122,20,20,422,114.691222479722,114.691222479722,0.036229828642122,0.036229828642122,0.036229828642122,0,0,0,0,0.036229828642122,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,45,full_event,available,1726,38942.875,0,0,415,430,20,0.036229828642122,0.912514484356895,134
valid,0.0555465776449187,20,20,422,112.949076704545,112.949076704545,0.0555465776449187,0.0555465776449187,0.0555465776449187,0,0,0,0,0.0555465776449187,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,45,persistent_50,available,704,15884,0.5,0,415,430,20,0.036229828642122,0.911931818181818,135
valid,0.0697291982898147,20,20,425,112.3434086629,112.3434086629,0.0697291982898147,0.0697291982898147,0.0697291982898147,0,0,0,0,0.0697291982898147,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,45,persistent_75,available,531,11980.6875,0.75,0,415,430,20,0.036229828642122,0.909604519774011,136
insufficient_clean_prebaseline,NaN,4,20,443,112.994606394412,112.994606394412,0.0353953425970017,0.0353953425970017,0.0353953425970017,0,0,0,0,0.0353953425970017,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,46,full_event,available,7444,167955.25,0,0,432,459,4,NaN,0.912681354110693,137
insufficient_clean_prebaseline,NaN,4,20,445,120.339469939523,120.339469939523,0.0416311616979417,0.0416311616979417,0.0416311616979417,0,0,0,0,0.0416311616979417,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,46,persistent_50,available,2811,63423.1875,0.5,0,432,459,4,NaN,0.930273923870509,138
insufficient_clean_prebaseline,NaN,4,20,438,122.112489991994,122.112489991994,0.0393952209076276,0.0393952209076276,0.0393952209076276,0,0,0,0,0.0393952209076276,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,46,persistent_75,available,1249,28180.5625,0.75,0,432,459,4,NaN,0.930344275420336,139
valid,0.0222654771641813,20,20,475,81.3199938385706,81.3199938385706,0.0222654771641813,0.0222654771641813,0.0222654771641813,0,0,0,0,0.0222654771641813,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,47,full_event,available,1623,36618.9375,0,0,468,478,20,0.0222654771641813,0.85705483672212,140
valid,0.0239100255801335,20,20,475,92.3873697916667,92.3873697916667,0.0239100255801335,0.0239100255801335,0.0239100255801335,0,0,0,0,0.0239100255801335,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,47,persistent_50,available,384,8664,0.5,0,468,478,20,0.0222654771641813,0.9140625,141
valid,0.0451623419623663,20,20,474,92.6009433962264,92.6009433962264,0.0451623419623663,0.0451623419623663,0.0451623419623663,0,0,0,0,0.0451623419623663,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,47,persistent_75,available,212,4783.25,0.75,0,468,478,20,0.0222654771641813,0.919811320754717,142
valid,0.0391370703842336,20,20,537,80.7997930558749,80.7997930558749,0.0391370703842336,0.0391370703842336,0.0391370703842336,0,0,0,0,0.0391370703842336,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,48,full_event,available,4349,98124.3125,0,0,535,544,20,0.0391370703842336,0.84111289951713,143
valid,0.0510021055718666,20,20,537,79.9233387031816,79.9233387031816,0.0510021055718666,0.0510021055718666,0.0510021055718666,0,0,0,0,0.0510021055718666,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,48,persistent_50,available,2483,56022.6875,0.5,0,535,544,20,0.0391370703842336,0.837696335078534,144
valid,0.0576168649831195,20,20,537,80.1347568578554,80.1347568578554,0.0576168649831195,0.0576168649831195,0.0576168649831195,0,0,0,0,0.0576168649831195,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,48,persistent_75,available,1604,36190.25,0.75,0,535,544,20,0.0391370703842336,0.834164588528678,145
valid,0.0371144515355681,20,20,567,102.986042183623,102.986042183623,0.0371144515355681,0.0371144515355681,0.0371144515355681,0,0,0,0,0.0371144515355681,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,growing_clean,49,full_event,available,1612,36370.75,0,0,559,569,20,0.0371144515355681,0.897642679900744,146
