Session,EventRow,AmplitudeFraction,RiseFrames,Shape,DelayFrames,Constructible,PreviousStatus,PulseStatus,PreviousErrorSec,PulseErrorSec,PreviousWithinFiveSec,PulseWithinFiveSec
FB2312-baseline-awake,36,0.1,15,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,36,0.1,30,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,36,0.1,30,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,36,0.1,30,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,36,0.1,30,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,36,0.2,5,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,36,0.2,5,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,36,0.2,5,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,36,0.2,5,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,36,0.2,15,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,36,0.2,15,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,36,0.2,15,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,36,0.2,15,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,36,0.2,30,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,36,0.2,30,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,36,0.2,30,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,36,0.2,30,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,37,0.02,5,linear,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,37,0.02,5,linear,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,37,0.02,5,sine_squared,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,37,0.02,5,sine_squared,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,37,0.02,15,linear,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,37,0.02,15,linear,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,37,0.02,15,sine_squared,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,37,0.02,15,sine_squared,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,37,0.02,30,linear,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,37,0.02,30,linear,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,37,0.02,30,sine_squared,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,37,0.02,30,sine_squared,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,37,0.05,5,linear,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,37,0.05,5,linear,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,37,0.05,5,sine_squared,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,37,0.05,5,sine_squared,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,37,0.05,15,linear,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,37,0.05,15,linear,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,37,0.05,15,sine_squared,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,37,0.05,15,sine_squared,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,37,0.05,30,linear,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,37,0.05,30,linear,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,37,0.05,30,sine_squared,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,37,0.05,30,sine_squared,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,37,0.1,5,linear,10,1,resolved,resolved,1,3,1,1
FB2312-baseline-awake,37,0.1,5,linear,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,37,0.1,5,sine_squared,10,1,resolved,resolved,1,3,1,1
FB2312-baseline-awake,37,0.1,5,sine_squared,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,37,0.1,15,linear,10,1,resolved,insufficient_improvement,3,NaN,1,0
FB2312-baseline-awake,37,0.1,15,linear,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,37,0.1,15,sine_squared,10,1,resolved,insufficient_improvement,3,NaN,1,0
FB2312-baseline-awake,37,0.1,15,sine_squared,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,37,0.1,30,linear,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,37,0.1,30,linear,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,37,0.1,30,sine_squared,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,37,0.1,30,sine_squared,25,1,resolved,insufficient_improvement,17,NaN,0,0
FB2312-baseline-awake,37,0.2,5,linear,10,1,resolved,resolved,0,3,1,1
FB2312-baseline-awake,37,0.2,5,linear,25,1,not_a_rising_change,resolved,NaN,0,0,1
FB2312-baseline-awake,37,0.2,5,sine_squared,10,1,resolved,resolved,0,2,1,1
FB2312-baseline-awake,37,0.2,5,sine_squared,25,1,not_a_rising_change,resolved,NaN,0,0,1
FB2312-baseline-awake,37,0.2,15,linear,10,1,resolved,resolved,2,2,1,1
FB2312-baseline-awake,37,0.2,15,linear,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,37,0.2,15,sine_squared,10,1,resolved,resolved,3,3,1,1
FB2312-baseline-awake,37,0.2,15,sine_squared,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,37,0.2,30,linear,10,1,resolved,insufficient_improvement,3,NaN,1,0
FB2312-baseline-awake,37,0.2,30,linear,25,1,resolved,resolved,17,17,0,0
FB2312-baseline-awake,37,0.2,30,sine_squared,10,1,resolved,insufficient_improvement,8,NaN,0,0
FB2312-baseline-awake,37,0.2,30,sine_squared,25,1,resolved,resolved,16,18,0,0
FB2312-baseline-awake,38,0.02,5,linear,10,1,resolved,resolved,-1,-1,1,1
FB2312-baseline-awake,38,0.02,5,linear,25,1,resolved,insufficient_improvement,14,NaN,0,0
FB2312-baseline-awake,38,0.02,5,sine_squared,10,1,resolved,resolved,-1,2,1,1
FB2312-baseline-awake,38,0.02,5,sine_squared,25,1,resolved,insufficient_improvement,14,NaN,0,0
FB2312-baseline-awake,38,0.02,15,linear,10,1,resolved,resolved,0,0,1,1
FB2312-baseline-awake,38,0.02,15,linear,25,1,resolved,resolved,14,14,0,0
FB2312-baseline-awake,38,0.02,15,sine_squared,10,1,resolved,resolved,0,0,1,1
FB2312-baseline-awake,38,0.02,15,sine_squared,25,1,resolved,insufficient_improvement,14,NaN,0,0
FB2312-baseline-awake,38,0.02,30,linear,10,1,resolved,resolved,0,0,1,1
FB2312-baseline-awake,38,0.02,30,linear,25,1,resolved,resolved,15,15,0,0
FB2312-baseline-awake,38,0.02,30,sine_squared,10,1,resolved,insufficient_improvement,0,NaN,1,0
FB2312-baseline-awake,38,0.02,30,sine_squared,25,1,resolved,resolved,14,14,0,0
FB2312-baseline-awake,38,0.05,5,linear,10,1,resolved,resolved,-1,2,1,1
FB2312-baseline-awake,38,0.05,5,linear,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,38,0.05,5,sine_squared,10,1,resolved,resolved,-1,2,1,1
FB2312-baseline-awake,38,0.05,5,sine_squared,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,38,0.05,15,linear,10,1,resolved,resolved,0,0,1,1
FB2312-baseline-awake,38,0.05,15,linear,25,1,resolved,broad_profile_unresolved,13,NaN,0,0
FB2312-baseline-awake,38,0.05,15,sine_squared,10,1,resolved,resolved,0,0,1,1
FB2312-baseline-awake,38,0.05,15,sine_squared,25,1,resolved,broad_profile_unresolved,13,NaN,0,0
FB2312-baseline-awake,38,0.05,30,linear,10,1,resolved,resolved,0,0,1,1
FB2312-baseline-awake,38,0.05,30,linear,25,1,resolved,resolved,14,14,0,0
FB2312-baseline-awake,38,0.05,30,sine_squared,10,1,resolved,resolved,0,0,1,1
FB2312-baseline-awake,38,0.05,30,sine_squared,25,1,resolved,resolved,14,14,0,0
FB2312-baseline-awake,38,0.1,5,linear,10,1,resolved,resolved,-2,0,1,1
FB2312-baseline-awake,38,0.1,5,linear,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,38,0.1,5,sine_squared,10,1,resolved,resolved,-2,2,1,1
FB2312-baseline-awake,38,0.1,5,sine_squared,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,38,0.1,15,linear,10,1,resolved,resolved,0,0,1,1
FB2312-baseline-awake,38,0.1,15,linear,25,1,resolved,broad_profile_unresolved,6,NaN,0,0
FB2312-baseline-awake,38,0.1,15,sine_squared,10,1,resolved,resolved,0,0,1,1
FB2312-baseline-awake,38,0.1,15,sine_squared,25,1,resolved,resolved,4,4,1,1
FB2312-baseline-awake,38,0.1,30,linear,10,1,resolved,resolved,0,0,1,1
FB2312-baseline-awake,38,0.1,30,linear,25,1,resolved,resolved,14,14,0,0
FB2312-baseline-awake,38,0.1,30,sine_squared,10,1,resolved,resolved,0,0,1,1
FB2312-baseline-awake,38,0.1,30,sine_squared,25,1,resolved,resolved,13,13,0,0
FB2312-baseline-awake,38,0.2,5,linear,10,1,resolved,resolved,-2,0,1,1
FB2312-baseline-awake,38,0.2,5,linear,25,1,insufficient_improvement,resolved,NaN,2,0,1
FB2312-baseline-awake,38,0.2,5,sine_squared,10,1,resolved,resolved,-2,0,1,1
FB2312-baseline-awake,38,0.2,5,sine_squared,25,1,insufficient_improvement,resolved,NaN,2,0,1
FB2312-baseline-awake,38,0.2,15,linear,10,1,resolved,resolved,0,0,1,1
FB2312-baseline-awake,38,0.2,15,linear,25,1,resolved,resolved,1,1,1,1
FB2312-baseline-awake,38,0.2,15,sine_squared,10,1,resolved,resolved,1,1,1,1
FB2312-baseline-awake,38,0.2,15,sine_squared,25,1,resolved,resolved,1,2,1,1
FB2312-baseline-awake,38,0.2,30,linear,10,1,resolved,resolved,0,0,1,1
FB2312-baseline-awake,38,0.2,30,linear,25,1,resolved,resolved,12,2,0,1
FB2312-baseline-awake,38,0.2,30,sine_squared,10,1,resolved,resolved,1,-3,1,1
FB2312-baseline-awake,38,0.2,30,sine_squared,25,1,resolved,resolved,9,5,0,1
FB2312-baseline-awake,39,0.02,5,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.02,5,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.02,5,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.02,5,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.02,15,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.02,15,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.02,15,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.02,15,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.02,30,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.02,30,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.02,30,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.02,30,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.05,5,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.05,5,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.05,5,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.05,5,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.05,15,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.05,15,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.05,15,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.05,15,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.05,30,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.05,30,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.05,30,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.05,30,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.1,5,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.1,5,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.1,5,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.1,5,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.1,15,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.1,15,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.1,15,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.1,15,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.1,30,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.1,30,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.1,30,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.1,30,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.2,5,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.2,5,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.2,5,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.2,5,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.2,15,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.2,15,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.2,15,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.2,15,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.2,30,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.2,30,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.2,30,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,39,0.2,30,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
FB2312-baseline-awake,40,0.02,5,linear,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,40,0.02,5,linear,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,40,0.02,5,sine_squared,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,40,0.02,5,sine_squared,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,40,0.02,15,linear,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,40,0.02,15,linear,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,40,0.02,15,sine_squared,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,40,0.02,15,sine_squared,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,40,0.02,30,linear,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,40,0.02,30,linear,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,40,0.02,30,sine_squared,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,40,0.02,30,sine_squared,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,40,0.05,5,linear,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,40,0.05,5,linear,25,1,not_a_rising_change,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,40,0.05,5,sine_squared,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,40,0.05,5,sine_squared,25,1,not_a_rising_change,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,40,0.05,15,linear,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,40,0.05,15,linear,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,40,0.05,15,sine_squared,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,40,0.05,15,sine_squared,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,40,0.05,30,linear,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,40,0.05,30,linear,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,40,0.05,30,sine_squared,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,40,0.05,30,sine_squared,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,40,0.1,5,linear,10,1,resolved,insufficient_improvement,8,NaN,0,0
FB2312-baseline-awake,40,0.1,5,linear,25,1,not_a_rising_change,resolved,NaN,1,0,1
FB2312-baseline-awake,40,0.1,5,sine_squared,10,1,resolved,insufficient_improvement,8,NaN,0,0
FB2312-baseline-awake,40,0.1,5,sine_squared,25,1,not_a_rising_change,resolved,NaN,1,0,1
FB2312-baseline-awake,40,0.1,15,linear,10,1,resolved,insufficient_improvement,8,NaN,0,0
FB2312-baseline-awake,40,0.1,15,linear,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,40,0.1,15,sine_squared,10,1,resolved,resolved,8,9,0,0
FB2312-baseline-awake,40,0.1,15,sine_squared,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,40,0.1,30,linear,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,40,0.1,30,linear,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,40,0.1,30,sine_squared,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
FB2312-baseline-awake,40,0.1,30,sine_squared,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
